COMMUNE;nomcom;CODE_REG;dist;long;lat;superficie;LIBEPCI;libuu2020;DEP;REG;emp;actifs;PTOT
53030;Le Bignon-du-Maine;52;105,8048757;-0,62548178;47,95142026;14,53626859;CC du Pays de Meslay-Grez;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;56,74529867;181,015625;329
53031;La Bigottière;52;123,7457712;-0,795648479;48,2226906;18,5707789;CC de l'Ernée;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;70,12261966;250,3400509;498
53033;La Boissière;52;73,81833495;-0,978567882;47,77253806;6,241952367;CC du Pays de Craon;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;5,087719298;55,96491228;120
53034;Bonchamp-lès-Laval;52;112,6702184;-0,698304465;48,06760853;27,99047621;CA de Laval Agglomération;Bonchamp-lès-Laval;Mayenne;Pays de la Loire;2394,182833;2631,219313;6330
53035;Bouchamps-lès-Craon;52;76,63356237;-0,984994988;47,80630855;18,23592691;CC du Pays de Craon;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;84,19556912;255,1277683;596
53036;Bouère;52;106,1378417;-0,484622499;47,86063328;43,67482558;CC du Pays de Meslay-Grez;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;199,5736301;530,7443732;1085
53037;Bouessay;52;112,1795338;-0,393398311;47,87213969;8,823213017;CC de Sablé-sur-Sarthe;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;39,13421392;383,6689655;755
53038;Boulay-les-Ifs;52;169,465882;-0,138570212;48,42627613;8,510165423;CC du Mont des Avaloirs;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;24,9871134;40;147
53039;Le Bourgneuf-la-Forêt;52;112,1416405;-0,977903253;48,16422975;29,16256498;CA de Laval Agglomération;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;539,4526587;815,0645291;1772
53040;Bourgon;52;109,9154691;-1,045362262;48,16036481;21,26356502;CA de Laval Agglomération;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;90,11016878;265;642
53041;Brains-sur-les-Marches;52;77,67570144;-1,176126453;47,88347597;7,714451176;CC du Pays de Craon;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;30,09784073;133,0505415;282
53042;Brecé;52;141,2902667;-0,771171236;48,39017589;35,47014085;CC du Bocage Mayennais;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;175,6730291;419,964455;856
53043;Brée;52;128,5304059;-0,518044249;48,1564466;16,35351085;CC des Coëvrons;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;134,4191167;241,5780142;565
53045;La Brûlatte;52;104,6722257;-0,973295805;48,08962467;15,63509638;CA de Laval Agglomération;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;177,5633914;338,4384164;700
53046;Le Buret;52;109,6012661;-0,500867415;47,91884274;12,70233054;CC du Pays de Meslay-Grez;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;34,27836857;169,5931619;310
53047;Carelles;52;137,4827924;-0,899702068;48,38878771;13,115409;CC du Bocage Mayennais;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;50,31792508;110,7836989;273
53048;Chailland;52;122,2964943;-0,868605156;48,23196839;35,48551553;CC de l'Ernée;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;538,8807674;542,0162171;1189
53049;Châlons-du-Maine;52;123,3332285;-0,645569141;48,15958808;9,76032127;CA de Laval Agglomération;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;87,74496849;365;719
53051;Champéon;52;146,9977587;-0,51310097;48,3559398;20,54072899;CC Mayenne Communauté;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;68,42707911;225;606
53052;Champfrémont;52;171,6463109;-0,104054723;48,43290779;13,15817597;CC du Mont des Avaloirs;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;36,79279295;158,4210526;300
53053;Champgenéteux;52;147,0300375;-0,376248725;48,29360055;25,08799445;CC des Coëvrons;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;59,73924278;217,1811276;526
53054;Changé;52;112,4011217;-0,800104596;48,10797984;36,03473111;CA de Laval Agglomération;Laval;Mayenne;Pays de la Loire;4641,126192;2554,102876;6407
53055;Chantrigné;52;150,6815948;-0,559895907;48,41314865;18,24009361;CC du Bocage Mayennais;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;148,8000269;260,3310105;621
53056;La Chapelle-Anthenaise;52;120,1827073;-0,660148934;48,13201462;19,86704826;CA de Laval Agglomération;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;161,3101063;496,1747025;1009
53057;La Chapelle-au-Riboul;52;146,5979158;-0,432802948;48,31616422;13,37575181;CC Mayenne Communauté;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;137,3261326;166,0088321;517
53058;La Chapelle-Craonnaise;52;88,65919795;-0,908547113;47,90201696;10,40312236;CC du Pays de Craon;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;36,28305429;209,7560976;349
53059;La Chapelle-Rainsouin;52;122,8690921;-0,527784023;48,09689227;18,75441752;CC des Coëvrons;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;45,45161826;180;419
53061;Charchigné;52;156,6921941;-0,407005731;48,41427849;14,43936722;CC Mayenne Communauté;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;445,2718357;160;470
53062;Château-Gontier-sur-Mayenne;52;91,72882641;-0,698800711;47,82451462;67,96390646;CC du Pays de Château-Gontier;Château-Gontier-sur-Mayenne;Mayenne;Pays de la Loire;9615,024072;6434,84596;17616
53063;Châtelain;52;95,93539812;-0,596047562;47,8067934;14,30707792;CC du Pays de Château-Gontier;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;69,83930708;216,8479279;469
53064;Châtillon-sur-Colmont;52;136,2051188;-0,758253677;48,33556458;40,53594521;CC du Bocage Mayennais;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;152,7494646;429,4382022;1003
53066;Chemazé;52;84,5506404;-0,766233829;47,77851698;38,66143566;CC du Pays de Château-Gontier;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;238,1679717;610,5021951;1413
53067;Chémeré-le-Roi;52;116,8633156;-0,445587698;47,97444622;15,81134155;CC du Pays de Meslay-Grez;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;37,26309302;177,8224264;407
53068;Chérancé;52;78,63912281;-0,926580596;47,80070966;8,764401285;CC du Pays de Craon;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;13,50879888;53;156
53069;Chevaigné-du-Maine;52;159,1696485;-0,400629458;48,43813152;13,14243006;CC du Mont des Avaloirs;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;25,88508885;59,64285714;165
53071;Colombiers-du-Plessis;52;138,7953595;-0,847201298;48,3876503;21,73664221;CC du Bocage Mayennais;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;73,30342409;180,3719008;506
53072;Commer;52;131,4168721;-0,620244983;48,23523915;23,06485322;CC Mayenne Communauté;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;100,6038482;570,809226;1281
53073;Congrier;52;71,02770551;-1,124836947;47,80280168;24,59736387;CC du Pays de Craon;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;379,2877278;404,7472621;910
53074;Contest;52;131,0851341;-0,689894475;48,2595526;23,42624804;CC Mayenne Communauté;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;105,5630466;394,0628707;877
53075;Cosmes;52;91,72355819;-0,8705205;47,91820258;13,58902514;CC du Pays de Craon;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;30,26725529;110,7858657;282
53076;Cossé-en-Champagne;52;122,8194454;-0,323516298;47,96508384;20,95570999;CC du Pays de Meslay-Grez;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;64,40091999;160,3727675;340
53077;Cossé-le-Vivien;52;91,78980052;-0,934605808;47,94585863;45,21374809;CC du Pays de Craon;Cossé-le-Vivien;Mayenne;Pays de la Loire;1120,468953;1445;3276
53078;Coudray;52;92,44944758;-0,637634951;47,79102146;11,02740432;CC du Pays de Château-Gontier;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;159,4011655;390,9467886;868
53079;Couesmes-Vaucé;52;149,0292506;-0,709938382;48,44805693;19,48671339;CC du Bocage Mayennais;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;66,24976058;117,056212;389
53080;Couptrain;52;167,736854;-0,291375007;48,48239808;0,436112441;CC du Mont des Avaloirs;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;49,968912;30,22900763;135
53082;Courbeveille;52;97,44818187;-0,888326483;47,98665992;18,0257862;CC du Pays de Craon;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;45,19311064;322,5263351;653
53083;Courcité;52;153,6057855;-0,253606548;48,30454879;30,10837041;CC du Mont des Avaloirs;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;145,9863277;318,8405797;883
53084;Craon;52;81,99074496;-0,943066277;47,8454411;24,72294795;CC du Pays de Craon;Craon;Mayenne;Pays de la Loire;3185,733273;1676,32633;4664
53085;Crennes-sur-Fraubée;52;159,8306523;-0,26618186;48,38259593;13,11344428;CC du Mont des Avaloirs;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;5;55;196
53086;La Croixille;52;113,8648599;-1,041596629;48,1972331;20,2281169;CC de l'Ernée;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;149,0320783;311,2598425;664
53087;La Cropte;52;112,84094;-0,491502344;47,95407212;13,98311511;CC du Pays de Meslay-Grez;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;20;115;214
53088;Cuillé;52;87,86680604;-1,114988462;47,96583617;21,68049803;CC du Pays de Craon;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;187,3750514;365;871
53089;Daon;52;90,60117273;-0,62751895;47,75780171;18,43967752;CC du Pays de Château-Gontier;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;55,19033659;215,341902;514
53090;Denazé;52;87,76792252;-0,883190855;47,88090401;9,561577415;CC du Pays de Craon;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;30,18518519;80,49382716;164
53091;Désertines;52;146,9759858;-0,875710746;48,47399267;25,98297502;CC du Bocage Mayennais;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;311,4763979;182,6402607;471
53093;La Dorée;52;142,0256365;-0,967969151;48,44806743;18,30116868;CC du Bocage Mayennais;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;16,25475168;66,93193022;277
53094;Entrammes;52;105,2423145;-0,715102314;47,9934212;26,5861887;CA de Laval Agglomération;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;416,7222555;1096,691081;2296
53096;Ernée;52;127,712721;-0,936282404;48,3039993;36,1069871;CC de l'Ernée;Ernée;Mayenne;Pays de la Loire;2887,768767;2111,649986;5813
53097;Évron;52;131,7791008;-0,41986857;48,14130507;69,98738718;CC des Coëvrons;Évron;Mayenne;Pays de la Loire;5091,894747;3042,907399;8843
53098;Fontaine-Couverte;52;81,79597124;-1,139478776;47,91357956;21,92107329;CC du Pays de Craon;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;78,81139106;153,1615925;441
53099;Forcé;52;108,9309434;-0,704214755;48,02921723;4,897312144;CA de Laval Agglomération;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;162,218502;467,7490875;1129
53100;Fougerolles-du-Plessis;52;146,2348409;-0,945714676;48,48307219;33,54543196;CC du Bocage Mayennais;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;311,8729223;410;1191
53101;Fromentières;52;97,13040845;-0,667772047;47,87183874;22,38453282;CC du Pays de Château-Gontier;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;136,9529093;374,1028708;847
53102;Gastines;52;85,27854921;-1,11199453;47,93985753;8,691715899;CC du Pays de Craon;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;59,89956731;80,48192771;170
53103;Le Genest-Saint-Isle;52;108,6492065;-0,895219451;48,10417329;19,28444024;CA de Laval Agglomération;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;648,6628124;1005,471684;2192
53104;Gennes-Longuefuye;52;100,1524808;-0,588142475;47,85709331;41,17684951;CC du Pays de Château-Gontier;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;255,1384022;630,3157455;1353
53105;Gesnes;52;124,6517369;-0,593903162;48,15033236;11,55615445;CC des Coëvrons;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;10;110;235
53106;Gesvres;52;163,9726851;-0,16369352;48,37610628;21,83785849;CC du Mont des Avaloirs;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;64,21757524;174,487507;520
53107;Gorron;52;143,6133424;-0,801620038;48,42193975;15,01936282;CC du Bocage Mayennais;Gorron;Mayenne;Pays de la Loire;1687,686468;715,7368962;2607
53108;La Gravelle;52;102,2957075;-1,024312826;48,08120959;5,998287433;CA de Laval Agglomération;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;331,395346;255;569
53109;Grazay;52;141,9631865;-0,476272027;48,28551769;16,58876391;CC Mayenne Communauté;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;78,1866674;287,0914704;638
53110;Grez-en-Bouère;52;103,9021388;-0,537813122;47,8703919;27,27478313;CC du Pays de Meslay-Grez;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;362,5425254;443,0923695;1016
53111;La Haie-Traversaine;52;143,4463457;-0,613698887;48,35861075;11,63413156;CC Mayenne Communauté;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;70,19530541;220;478
53112;Le Ham;52;155,2145643;-0,353133226;48,3736183;24,96546506;CC du Mont des Avaloirs;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;92,60906365;158,3481485;400
53113;Hambers;52;141,3359031;-0,425847572;48,25435194;25,55419789;CC des Coëvrons;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;116,6460126;251,9617434;625
53114;Hardanges;52;150,0222041;-0,405713783;48,34114665;18,97996299;CC Mayenne Communauté;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;30,14851485;90,44554455;206
53115;Hercé;52;142,0702496;-0,860571799;48,42297234;10,03474436;CC du Bocage Mayennais;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;50,01033058;125;325
53116;Le Horps;52;152,1238338;-0,463067141;48,38945502;23,95204844;CC Mayenne Communauté;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;266,6343789;294,88921;738
53117;Houssay;52;96,6325274;-0,744633181;47,91078347;14,41193656;CC du Pays de Château-Gontier;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;75,62594705;242,1468194;504
53118;Le Housseau-Brétignolles;52;157,0789016;-0,537332135;48,47074544;9,378788793;CC Mayenne Communauté;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;45,97439856;105;237
53119;L'Huisserie;52;105,1421139;-0,766388067;48,01673368;14,89453912;CA de Laval Agglomération;L'Huisserie;Mayenne;Pays de la Loire;492,8974007;1940;4483
53120;Izé;52;144,5848763;-0,301408411;48,22530433;28,77135047;CC des Coëvrons;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;60,24190347;170,7472527;465
53121;Javron-les-Chapelles;52;160,4470963;-0,330959584;48,42083605;38,48780901;CC du Mont des Avaloirs;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;979,6046353;545;1409
53122;Jublains;52;137,3853107;-0,498318189;48,24553406;36,62534795;CC Mayenne Communauté;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;123,163749;320;767
53123;Juvigné;52;118,3742959;-1,021885321;48,23560523;62,30037034;CC de l'Ernée;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;303,0539479;568,1459548;1479
53124;Prée-d'Anjou;52;85,22392139;-0,829317934;47,82471471;43,52799432;CC du Pays de Château-Gontier;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;301,5252088;691,8844221;1436
53125;Landivy;52;143,7897147;-1,038822394;48,47876707;29,72589604;CC du Bocage Mayennais;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;462,8691215;431,5666835;1178
53126;Larchamp;52;130,7666211;-1,003367635;48,34921507;41,06670605;CC de l'Ernée;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;272,4114943;477,8518604;1131
53127;Lassay-les-Châteaux;52;155,7293182;-0,498820772;48,44210896;58,36663881;CC Mayenne Communauté;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;1048,958286;904,8940021;2292
53128;Laubrières;52;87,37338043;-1,070709124;47,9483523;8,695156378;CC du Pays de Craon;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;41,00588515;149,0201097;368
53129;Launay-Villiers;52;107,9699141;-1,011632239;48,1329123;9,470125864;CA de Laval Agglomération;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;15,01808201;149,286515;388
53130;Laval;52;109,251919;-0,766005277;48,06085629;34,72629446;CA de Laval Agglomération;Laval;Mayenne;Pays de la Loire;35224,16233;18964,99638;52370
53131;Lesbois;52;146,8644747;-0,793461036;48,45140218;6,073241029;CC du Bocage Mayennais;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;40,0095319;70;196
53132;Levaré;52;140,4198699;-0,907330066;48,41888464;11,5245687;CC du Bocage Mayennais;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;45,10238563;98,64733862;296
53133;Lignières-Orgères;52;175,3110518;-0,212141498;48,52886491;41,62105771;CC du Mont des Avaloirs;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;94,7670273;270;735
53134;Livet;52;127,2088216;-0,462685;48,11164456;11,1393159;CC des Coëvrons;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;18,43575419;82,96089385;173
53135;Livré-la-Touche;52;84,16426796;-0,992642761;47,8891405;30,50166868;CC du Pays de Craon;Commune hors unité urbaine du département 53;Mayenne;Pays de la Loire;102,4282391;318,878249;759
